98,3,1930,1,7,261.58,86.1,6.56,159.9,44.28,4121.32,878.22,5837.58,2.38,138.91,21.89
99,3,1930,1,8,242.72,78.72,6.56,159.9,44.28,3785.94,899.54,5515.32,2.38,138.91,21.89
100,3,1930,1,9,253.38,72.98,6.56,150.06,43.46,3504.68,888.06,5010.2,2.38,138.91,20.58
101,3,1930,1,10,250.92,63.14,6.56,150.06,42.64,3455.48,856.08,4642.02,2.38,138.91,20.58
102,3,1930,1,11,218.12,53.3,5.74,132.02,39.36,3172.58,774.08,4278.76,2.38,138.91,18.12
103,3,1930,1,12,206.64,51.66,5.74,141.04,37.72,3039.74,720.78,4176.26,2.38,138.91,19.35
104,3,1930,1,13,223.04,55.76,6.56,141.04,39.36,3005.3,788.84,3961.42,2.38,138.91,19.35
105,3,1930,1,14,200.08,54.12,9.02,150.06,45.92,2717.48,1140.62,4180.36,2.38,138.91,20.58
106,3,1930,1,15,187.78,53.3,8.2,194.34,65.6,3144.7,2107.4,5113.52,2.38,138.91,26.65
107,3,1930,1,16,172.2,49.2,7.38,169.74,52.48,3261.96,1471.9,4189.38,2.38,138.91,23.21
108,3,1930,1,17,143.5,43.46,6.56,159.9,45.1,2971.68,1140.62,4286.14,2.38,138.91,21.89
109,3,1930,1,18,138.58,24.6,4.1,159.9,32.8,2888.04,915.94,4178.72,2.38,138.91,21.89
110,3,1930,1,19,85.28,24.6,4.1,98.4,32.8,2692.88,653.54,3624.4,2.38,138.91,13.53
111,3,1930,1,20,54.94,24.6,4.1,82.82,32.8,2264.02,478.88,3366.92,2.38,138.91,11.4
112,3,1930,1,21,54.94,24.6,4.1,82.82,32.8,1983.58,426.4,3120.1,1.8,105.53,11.4
113,3,1930,1,22,54.94,24.6,4.1,159.9,32.8,2209.08,435.42,2699.44,1.89,111.11,21.89
114,3,1930,1,23,54.94,24.6,4.1,150.06,32.8,2348.48,447.72,2431.3,2.05,118.9,20.58
115,3,1930,1,24,54.94,24.6,4.1,150.06,32.8,2109.86,416.56,2625.64,1.72,98.89,20.58
116,3,1930,1,25,54.94,24.6,4.1,150.06,32.8,2184.48,437.06,2785.54,1.97,112.18,20.58
117,3,1930,1,26,54.94,24.6,4.1,132.02,32.8,2220.56,433.78,2543.64,1.89,109.96,18.12
118,3,1930,1,27,54.94,24.6,4.1,132.02,32.8,2438.68,437.06,2621.54,1.97,112.18,18.12
119,3,1930,1,28,54.94,24.6,4.1,132.02,32.8,2147.58,440.34,2660.9,1.97,114.47,18.12
120,3,1930,1,29,54.94,24.6,4.1,132.02,32.8,2200.06,444.44,2883.12,2.05,116.69,18.12
121,3,1930,1,30,54.94,24.6,4.1,114.8,32.8,2126.26,430.5,2577.26,1.89,107.75,15.74
122,3,1930,1,31,54.94,24.6,4.1,169.74,32.8,1930.28,423.12,2623.18,1.8,103.32,23.21
123,4,1930,2,1,64.78,28.7,4.92,159.9,38.54,1898.3,571.54,2696.98,1.97,114.47,21.98
124,4,1930,2,2,78.72,31.16,5.74,177.12,38.54,2019.66,574.82,2505.1,2.05,116.69,24.27
125,4,1930,2,3,83.64,36.08,9.02,177.12,38.54,2332.9,600.24,2498.54,2.3,132.76,24.27
126,4,1930,2,4,133.66,47.56,15.58,947.92,95.94,2783.08,1319.38,3339.86,5.25,303.32,130.05
127,4,1930,2,5,425.58,159.9,27.88,2085.26,305.86,5326.72,4537.88,6869.96,16.15,938.82,286.1
128,4,1930,2,6,266.5,145.96,17.22,1084.86,148.42,11103.62,4668.26,7451.34,8.94,516.6,148.83
129,4,1930,2,7,200.08,115.62,12.3,856.9,88.56,11098.7,2231.22,7558.76,5.82,339.97,117.51
130,4,1930,2,8,211.56,78.72,11.48,419.02,77.08,8597.7,1771.2,12875.64,5,291.1,57.48
